county,eoa_name,service_zip_codes,HCPCS_Code,rate,rate_type_service,rate_type_provider,source_url,other_research_comments,other_source_urls,effective_date,NPI,gaso_npi,provider_name,data_quality_flag,research_notes
Kern,County-wide,"93203, 93205, 93206, 93215, 93216, 93220, 93222, 93224, 93225, 93226, 93238, 93240, 93241, 93243, 93249, 93250, 93251, 93252, 93255, 93263, 93268, 93276, 93280, 93283, 93285, 93287, 93301, 93302, 93303, 93304, 93305, 93306, 93307, 93308, 93309, 93311, 93312, 93313, 93314, 93501, 93502, 93504, 93505, 93516, 93518, 93519, 93523, 93524, 93527, 93528, 93531, 93554, 93555, 93556, 93560, 93561",A0426,3285.0,911,contracted,https://bakersfieldnow.com/news/local/thinking-of-calling-an-ambulance-it-could-cost-more-now-see-if-it-applies-to-you,"Verified from KGET/Bakersfield Now news - Hall Ambulance BLS $2,912.12, ALS $3,285 (approved April 2023 by Kern County BOS)",https://npiregistry.cms.hhs.gov/ | https://www.kernpublichealth.com/emergency-medical-services/ambulance,2023-04-26,1659383719,1376656965,Hall Ambulance Service,Verified,"Rates from BakersfieldNow news article about ambulance rate changes. Hall Ambulance is the primary provider in Kern County. Data quality: Fallback source - news article, not official rate schedule."
Kern,County-wide,"93203, 93205, 93206, 93215, 93216, 93220, 93222, 93224, 93225, 93226, 93238, 93240, 93241, 93243, 93249, 93250, 93251, 93252, 93255, 93263, 93268, 93276, 93280, 93283, 93285, 93287, 93301, 93302, 93303, 93304, 93305, 93306, 93307, 93308, 93309, 93311, 93312, 93313, 93314, 93501, 93502, 93504, 93505, 93516, 93518, 93519, 93523, 93524, 93527, 93528, 93531, 93554, 93555, 93556, 93560, 93561",A0427,3285.0,911,contracted,https://bakersfieldnow.com/news/local/thinking-of-calling-an-ambulance-it-could-cost-more-now-see-if-it-applies-to-you,"Verified from KGET/Bakersfield Now news - Hall Ambulance BLS $2,912.12, ALS $3,285 (approved April 2023 by Kern County BOS)",https://npiregistry.cms.hhs.gov/ | https://www.kernpublichealth.com/emergency-medical-services/ambulance,2023-04-26,1659383719,1376656965,Hall Ambulance Service,Verified,"Rates from BakersfieldNow news article about ambulance rate changes. Hall Ambulance is the primary provider in Kern County. Data quality: Fallback source - news article, not official rate schedule."
Kern,County-wide,"93203, 93205, 93206, 93215, 93216, 93220, 93222, 93224, 93225, 93226, 93238, 93240, 93241, 93243, 93249, 93250, 93251, 93252, 93255, 93263, 93268, 93276, 93280, 93283, 93285, 93287, 93301, 93302, 93303, 93304, 93305, 93306, 93307, 93308, 93309, 93311, 93312, 93313, 93314, 93501, 93502, 93504, 93505, 93516, 93518, 93519, 93523, 93524, 93527, 93528, 93531, 93554, 93555, 93556, 93560, 93561",A0428,2912.12,911,contracted,https://bakersfieldnow.com/news/local/thinking-of-calling-an-ambulance-it-could-cost-more-now-see-if-it-applies-to-you,"Verified from KGET/Bakersfield Now news - Hall Ambulance BLS $2,912.12, ALS $3,285 (approved April 2023 by Kern County BOS)",https://npiregistry.cms.hhs.gov/ | https://www.kernpublichealth.com/emergency-medical-services/ambulance,2023-04-26,1659383719,1376656965,Hall Ambulance Service,Verified,"Rates from BakersfieldNow news article about ambulance rate changes. Hall Ambulance is the primary provider in Kern County. Data quality: Fallback source - news article, not official rate schedule."
Kern,County-wide,"93203, 93205, 93206, 93215, 93216, 93220, 93222, 93224, 93225, 93226, 93238, 93240, 93241, 93243, 93249, 93250, 93251, 93252, 93255, 93263, 93268, 93276, 93280, 93283, 93285, 93287, 93301, 93302, 93303, 93304, 93305, 93306, 93307, 93308, 93309, 93311, 93312, 93313, 93314, 93501, 93502, 93504, 93505, 93516, 93518, 93519, 93523, 93524, 93527, 93528, 93531, 93554, 93555, 93556, 93560, 93561",A0429,2912.12,911,contracted,https://bakersfieldnow.com/news/local/thinking-of-calling-an-ambulance-it-could-cost-more-now-see-if-it-applies-to-you,"Verified from KGET/Bakersfield Now news - Hall Ambulance BLS $2,912.12, ALS $3,285 (approved April 2023 by Kern County BOS)",https://npiregistry.cms.hhs.gov/ | https://www.kernpublichealth.com/emergency-medical-services/ambulance,2023-04-26,1659383719,1376656965,Hall Ambulance Service,Verified,"Rates from BakersfieldNow news article about ambulance rate changes. Hall Ambulance is the primary provider in Kern County. Data quality: Fallback source - news article, not official rate schedule."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0425,49.0,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0426,1974.0,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0427,2344.0,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0428,1234.0,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0429,1481.0,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Kings,County-wide,"93202, 93204, 93212, 93230, 93232, 93239, 93245, 93266",A0433,2736.25,911,contracted,https://www.fresnocountyca.gov/files/assets/county/v/1/public-health/emegency-medical-services/compliance-reports/ccemsa-2024-ambulance-rates.pdf,Verified from CCEMSA April 2024 Ambulance Rate Survey,https://npiregistry.cms.hhs.gov/ | https://www.fresnocountyca.gov/Departments/Public-Health/Emergency-Services/Emergency-Medical-Services-EMS,2024-04-01,1679568430,1124333693,American Ambulance - Kings County,Verified,"CCEMSA (Central California EMS Agency) 2024 ambulance rate survey PDF. Multi-county LEMSA covering Fresno, Kings, Madera, and Tulare. Rate columns mapped to HCPCS: ALS Emergency to A0427, ALS Non-Emergency to A0426, BLS Emergency to A0429, BLS Non-Emergency to A0428, SCT to A0433, Mileage to A0425."
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0425,41.4,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0426,550.0,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0427,550.0,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0428,550.0,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0429,550.0,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0433,2337.95,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0434,2755.4,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0998,189.0,911,county,https://www.coastalvalleysems.org/filelink/fileman-files/CVEMSA%202024%20Ambulance%20Rates.pdf,,https://npiregistry.cms.hhs.gov/ | https://www.coastalvalleysems.org/,2024-01-01,,1447454533,Coastal Valleys EMS Agency,Verified,CVEMSA (Coastal Valleys EMS Agency) ambulance rate survey PDF is the authoritative source for Lake and Mendocino county provider rates. HCPCS codes mapped from survey rate columns. Coastal Valleys EMS Agency sets rates for Lake County providers.
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0425,75.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0426,3425.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0427,3425.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0428,3050.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0429,3050.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lake,County-wide IFT,"95422, 95423, 95424, 95426, 95435, 95443, 95451, 95453, 95457, 95458, 95461, 95464, 95467, 95469, 95485, 95493",A0434,14500.0,IFT,contracted,https://ems.marinhhs.org/sites/default/files/files/NORCAL%20Ambulance%20Rates%202025.pdf,Verified from NorCal Ambulance Rates 2025 PDF via Marin County EMS - IFT provider for Lake,,2025-01-01,1558501890,,NorCal Ambulance,Verified,"NorCal Ambulance rates published on Marin County EMS website. NorCal Ambulance is the primary IFT provider for the NorCal EMS region. ALS mapped to A0426/A0427, BLS to A0428/A0429, CCT to A0434, Mileage to A0425."
Lassen,County-wide,"96006, 96009, 96054, 96056, 96068, 96109, 96113, 96114, 96117, 96119, 96121, 96123, 96127, 96128, 96130, 96132, 96136, 96137",A0425,72.07,911,contracted,https://norcalems.org/wp-content/uploads/2025/12/2026-GROUND-AMBULANCE-RATE-FORM-.pdf,Verified from NorCal EMS 2026 Ground Ambulance Rate Form PDF,,2026-01-01,1518911403,,SEMSA (Sierra Medical Services Alliance),Verified,"NorCal EMS 2026 Ground Ambulance Rate Form is the official annual rate filing for rural NorCal counties (Modoc, Lassen, Plumas, Sierra, Trinity). ALS mapped to A0427 (911), BLS to A0429 (911), CCT to A0434, Mileage to A0425. Only 911 rates published in this form."
